Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
SUP1396,Anthony Holloway,Youngborough,Maryland,West,D,Type2,2026-01-25,11,789.15,0.26,5321.66,187.51,2.2,Pending
SUP1397,Walter Rogers,Matthewview,Nevada,South,A,Type1,2024-06-12,17,687.21,0.27,6599.42,458.76,4.7,Completed
SUP1398,Michael Santos,Faulknerland,Washington,West,A,Type2,2024-02-04,14,631.79,0.23,6024.19,755.95,4.8,Cancelled
SUP1399,Jessica Li,Andrewmouth,West Virginia,North,B,Type2,2024-11-04,10,376.17,0.15,8167.56,820.26,1.0,Cancelled
SUP1400,James Cordova,Danielsborough,New York,West,A,Type2,2024-10-24,11,632.27,0.23,365.99,1134.87,2.9,Pending
SUP1401,Micheal Wilson,Nelsonland,Wyoming,North,D,Type1,2025-06-06,5,335.12,0.21,8289.21,3323.91,1.5,Cancelled
SUP1402,Randall Scott,Port Julie,Hawaii,South,C,Type2,2025-09-17,16,557.32,0.12,6840.72,492.37,1.5,Cancelled
SUP1403,Michael Elliott,Jaimeberg,New York,North,D,Type3,2025-08-13,3,392.85,0.28,9360.47,3393.82,3.8,Cancelled
SUP1404,Dr. Christian Gates,Lake Michaelborough,South Carolina,West,D,Type2,2024-04-30,10,903.66,0.27,2966.81,4337.63,2.1,Pending
SUP1405,Elizabeth Rivera,Estradaville,Pennsylvania,East,D,Type2,2023-09-01,3,626.55,0.09,5017.75,-162.42,3.2,Pending
SUP1406,Taylor Short,Gonzalezfurt,North Dakota,West,C,Type3,2024-08-13,5,100.8,0.05,492.84,3795.85,4.3,Completed
SUP1407,Amanda Lewis,Millerside,New Mexico,North,B,Type1,2025-11-18,14,181.77,0.09,6481.08,-224.76,1.1,Cancelled
SUP1408,Kimberly Lopez,Chasefurt,West Virginia,East,B,Type3,2026-03-04,3,840.79,0.21,3813.14,4014.17,1.6,Cancelled
SUP1409,Dennis Logan,North Todd,Maine,West,C,Type1,2026-02-13,6,182.01,0.09,5183.17,-440.63,1.9,Pending
SUP1410,Sue Peters,Sarahside,Tennessee,West,B,Type1,2024-03-14,11,481.67,0.04,4233.97,1579.7,4.3,Cancelled
SUP1411,Edward Martin,Thompsonburgh,Maine,North,C,Type1,2025-05-27,17,913.0,0.19,9583.02,708.9,4.5,Cancelled
SUP1412,Michelle Pacheco,West Dianahaven,Massachusetts,North,B,Type3,2023-08-25,17,527.62,0.16,9898.13,4519.04,4.3,Completed
SUP1413,Nathan Roberts,Tannerside,Nevada,West,C,Type1,2026-03-06,10,829.26,0.05,1594.5,2176.48,1.7,Pending
SUP1414,Dana Leonard,Wayneport,Nebraska,North,B,Type2,2026-01-20,4,378.22,0.14,2973.91,4383.12,3.0,Pending
SUP1415,Richard Cantrell,North Colleenland,Alabama,East,C,Type2,2026-03-23,16,299.71,0.22,983.59,3806.26,2.7,Completed
SUP1416,Heather Perry,North Patricia,Texas,West,D,Type1,2025-12-07,3,848.83,0.21,5003.06,642.55,1.8,Pending
SUP1417,Wendy Larson,Melaniemouth,California,North,D,Type1,2025-09-21,11,933.55,0.26,5140.33,873.33,2.6,Pending
SUP1418,Bianca Perkins MD,Thomasport,Ohio,West,D,Type3,2024-03-12,18,620.77,0.19,3283.38,4656.32,4.7,Cancelled
SUP1419,Anne Bullock,Roberttown,Mississippi,South,A,Type1,2025-09-19,2,323.06,0.21,4739.94,550.55,1.8,Cancelled
SUP1420,Denise Hernandez,Harrisborough,Delaware,South,A,Type2,2024-07-31,13,627.57,0.25,9717.67,3604.89,1.2,Completed
SUP1421,Ryan Nelson MD,North Christopher,Texas,West,D,Type3,2025-12-28,4,343.77,0.13,3275.1,4313.2,4.2,Pending
SUP1422,Ashley English,Port Brianview,New Hampshire,West,C,Type2,2023-11-08,14,757.57,0.08,6675.62,163.67,2.2,Completed
SUP1423,Megan Dean,Lake Pamela,Arkansas,West,A,Type2,2026-01-17,9,646.74,0.27,6139.5,3739.13,2.3,Completed
SUP1424,Marie Martin,New Susanhaven,New York,West,A,Type3,2024-09-06,4,108.32,0.06,1694.45,2894.36,4.6,Pending
SUP1425,Cory Deleon,Paulville,Hawaii,East,D,Type1,2024-04-30,5,16.71,0.13,8318.58,4728.25,3.7,Completed
SUP1426,Jackie Hill,New Amytown,Alaska,North,D,Type2,2025-06-27,10,309.53,0.1,3581.42,2741.78,1.7,Cancelled
SUP1427,James Smith,East Christopherfurt,Alaska,South,D,Type3,2023-07-19,4,583.7,0.05,2464.86,4119.69,1.6,Completed
SUP1428,Benjamin Williamson,Lake Ericafurt,Tennessee,West,C,Type1,2025-06-05,1,289.2,0.06,6645.77,362.53,1.5,Completed
SUP1429,Gregg Dominguez,West Tamaraberg,Rhode Island,North,A,Type1,2025-09-03,7,639.51,0.01,9008.6,,3.4,Cancelled
SUP1430,Mary Fisher,West Alan,Mississippi,East,B,Type1,2024-08-09,2,49.43,0.09,6042.48,1202.98,4.1,Completed
SUP1431,Kristen Craig,Sheilaview,Missouri,East,B,Type2,2025-06-27,13,917.68,0.19,6513.1,2453.76,4.2,Completed
SUP1432,George Green,East William,Pennsylvania,South,B,Type2,2023-09-13,13,608.03,0.21,3347.5,3807.83,3.2,Completed
SUP1433,Mary Phillips,Brianport,Illinois,South,C,Type3,2024-01-27,7,204.95,,2791.51,-158.39,4.7,Completed
SUP1434,John Hensley,North Franklinport,Montana,East,C,Type2,2026-03-07,16,807.79,0.15,4921.79,1587.97,1.9,Completed
SUP1435,Robert Kim,South Abigail,Hawaii,West,B,Type3,2024-09-10,8,125.17,0.15,9124.54,-244.64,3.8,Cancelled
SUP1436,Jessica Garcia,Lake Shawnland,Maryland,East,C,Type2,2024-12-17,6,990.35,0.23,9829.42,1328.33,4.2,Completed
SUP1437,Daniel Wade,Dawsonburgh,Mississippi,East,B,Type3,2024-09-08,6,521.95,0.14,8298.16,3951.65,4.3,Cancelled
SUP1438,Brian Gillespie,Lake Joshua,Wisconsin,West,B,Type2,2025-06-05,12,618.75,0.14,8584.98,1576.42,2.4,Pending
SUP1439,Larry Holloway,Mcgeetown,Mississippi,North,B,Type3,2025-03-14,8,917.88,0.08,9852.41,-244.34,3.7,Cancelled
SUP1440,Paul Alvarez,Burnsfurt,Oregon,South,A,Type3,2024-05-10,19,511.4,0.21,7433.92,4511.62,5.0,Pending
SUP1441,Leah Cook,Hoovertown,Pennsylvania,West,B,Type3,2025-08-13,3,355.81,0.26,5253.9,4284.15,2.4,Pending
SUP1442,Amanda Bennett,East Leahville,Louisiana,East,A,Type2,2023-06-23,8,388.41,0.09,5842.0,-202.39,4.7,Pending
SUP1443,Francisco Reeves,New Benjaminfort,Wisconsin,North,A,Type2,2024-08-25,19,360.35,0.03,4077.61,190.82,2.6,Completed
SUP1444,Alexandra Weiss,South Laura,New York,North,B,Type2,2024-01-12,7,777.87,0.15,9092.11,3199.02,3.1,Completed
SUP1445,Christopher Ellis,West Gary,Alaska,North,C,Type3,2024-01-12,13,432.3,0.04,2538.21,3601.6,3.4,Completed
SUP1446,Joseph Peterson,Port Richard,Hawaii,East,B,Type3,2025-10-09,17,17.77,0.22,5982.39,698.45,3.9,Pending
SUP1447,Clayton Williams,Madelinemouth,Texas,East,C,Type1,2025-02-27,10,332.1,0.25,8382.78,2927.11,3.6,Completed
SUP1448,Diana Allen,Port Markmouth,Texas,West,C,Type3,2025-05-12,17,83.48,0.03,9551.24,4233.01,2.9,Completed
SUP1449,Kelli Kelley,East Stephanieton,Virginia,West,A,Type2,2025-03-21,2,722.7,0.16,4264.68,1609.33,3.3,Completed
SUP1450,Kenneth Bradley,Sarahburgh,Louisiana,South,A,Type3,2025-12-19,7,370.81,0.18,9851.52,3795.83,2.9,Cancelled
SUP1451,Kimberly Rocha,West Amyville,Colorado,South,D,Type2,2024-09-17,12,378.38,0.05,6924.74,,4.5,Pending
SUP1452,Brian Morgan,Danielland,Colorado,South,A,Type1,2025-03-28,15,133.85,0.2,9063.71,3708.19,2.2,Cancelled
SUP1453,Robert Williams,Bethville,Nevada,North,D,Type1,2024-11-10,13,414.99,0.2,5325.33,1654.62,1.3,Cancelled
SUP1454,Adam Bryant,Lake Barryland,Arizona,South,D,Type1,2024-09-26,1,45.53,0.23,1628.52,2760.65,3.8,Cancelled
SUP1455,Jessica Perez,Michaelshire,Alaska,West,C,Type2,2023-05-30,18,613.78,0.25,5991.98,4173.86,2.5,Pending
SUP1456,Madison Fitzgerald,Dominguezfurt,South Carolina,West,D,Type3,2024-02-28,10,587.46,0.06,6958.53,3478.92,3.7,Cancelled
SUP1457,Melissa Scott,Bergstad,North Dakota,East,A,Type1,2024-10-07,17,388.84,0.27,1619.66,1341.64,4.4,Completed
SUP1458,Nicholas Hodge,New Kristinamouth,Kentucky,North,D,Type2,2023-11-11,6,832.92,0.16,8793.71,4866.0,2.3,Cancelled
SUP1459,William Rogers,Joyceburgh,Maine,East,B,Type2,2025-01-24,13,621.44,0.04,4095.41,555.66,1.5,Cancelled
SUP1460,Matthew Diaz,Haynesfurt,Hawaii,North,B,Type2,2024-01-16,13,396.23,0.16,4735.37,1687.95,2.3,Pending
SUP1461,Cheryl Morgan,Prestonfort,Florida,North,B,Type3,2023-12-09,9,662.74,,9763.54,4680.06,3.4,Cancelled
SUP1462,Amber Kennedy,Abbottburgh,West Virginia,East,B,Type2,2025-08-26,19,588.58,0.02,1886.77,151.25,4.5,Cancelled
SUP1463,Zachary Moore Jr.,Benjaminland,Delaware,East,D,Type1,2025-05-20,14,216.98,0.14,5135.07,3749.56,4.2,Pending
SUP1464,Gregory Hooper,North Aaron,Montana,East,C,Type1,2025-04-13,2,862.91,0.08,8904.51,4307.11,4.9,Completed
SUP1465,Amy Richardson,Port Robert,Connecticut,North,A,Type1,2024-02-19,19,607.3,0.12,5325.31,2813.61,3.3,Pending
SUP1466,Paula Elliott,Lake Philip,Tennessee,South,C,Type3,2025-05-31,7,628.81,0.21,2870.34,-29.81,3.6,Pending
SUP1467,Debra Bowman,New David,California,East,A,Type1,2025-09-19,13,515.62,0.12,387.79,807.6,4.0,Completed
SUP1468,Andre Carlson,West Jesusville,Rhode Island,West,D,Type2,2025-05-19,10,759.47,0.1,6430.19,1994.17,3.9,Cancelled
SUP1469,Samuel Ingram,Paulfort,Indiana,South,C,Type2,2024-06-09,11,420.47,0.29,8081.13,,3.6,Completed
SUP1470,Donna Rhodes,North Ronald,Oklahoma,South,B,Type3,2026-02-18,15,472.68,0.03,9273.19,-216.7,4.9,Cancelled
SUP1471,Jennifer Wallace,Andrewton,North Carolina,East,A,Type3,2024-04-01,10,61.48,0.25,5912.42,1456.09,4.1,Completed
SUP1472,Mark Simon,Lake Megan,South Carolina,East,A,Type3,2024-07-06,4,655.02,0.09,1165.18,4540.77,3.3,Cancelled
SUP1473,Jeffrey Jones,North Maria,Wisconsin,North,A,Type1,2026-01-26,11,555.99,,7780.6,1494.49,4.3,Pending
SUP1474,Alicia Andrews,North David,California,West,C,Type2,2024-09-17,14,185.37,0.16,3501.58,4208.08,4.1,Completed
SUP1475,Hannah Robertson,,Delaware,West,A,Type1,2024-12-20,8,773.75,0.25,2937.17,4246.43,4.5,Completed
SUP1476,Stanley Palmer MD,Robinsonberg,Delaware,South,B,Type2,2025-12-27,19,39.69,0.29,9957.73,4686.03,2.8,Pending
SUP1477,Mrs. Nancy Anderson DVM,Timothymouth,Kentucky,West,A,Type1,2023-06-02,6,597.96,0.15,2822.74,,1.6,Completed
SUP1478,Linda Parker,Singhmouth,Iowa,South,A,Type1,2025-04-13,4,230.07,0.14,4946.98,1743.67,4.5,Pending
SUP1479,Tyler Flores,West Danielview,Missouri,West,C,Type3,2025-10-25,18,298.55,0.17,4819.78,1771.08,1.3,Cancelled
SUP1480,Melanie Gomez,North Henry,Delaware,South,C,Type3,2024-06-17,2,644.03,0.07,9064.17,2562.36,3.8,Cancelled
SUP1481,Michael Molina,New Dianestad,West Virginia,East,D,Type1,2025-05-20,12,956.99,0.13,8210.48,1961.53,2.1,Completed
SUP1482,Danielle Wright,Burtonside,Alabama,South,D,Type2,2023-07-08,5,25.72,0.02,7006.92,4939.06,2.5,Completed
SUP1483,Rhonda Barnes,Jessicaton,Washington,West,B,Type1,2023-09-03,2,47.18,0.18,9264.6,260.95,2.0,Pending
SUP1484,Linda Torres,Garciafort,Michigan,South,C,Type3,2023-11-04,17,253.3,0.18,4336.75,3584.08,3.3,Pending
SUP1485,Gary Guzman,Port Jeffreyton,Texas,East,A,Type1,2025-02-01,14,224.83,0.28,2457.87,4496.14,1.5,Pending
SUP1486,Katherine Clark,Port Bonnie,Texas,South,C,Type2,2023-08-31,17,15.3,0.06,535.74,-73.83,1.3,Completed
SUP1487,Wayne Meyers,Angelfurt,Ohio,South,A,Type3,2025-06-12,9,886.18,0.23,2225.81,2030.52,4.2,Completed
SUP1488,Tanya Mcclain,West Kelly,West Virginia,East,B,Type1,2023-09-10,12,562.34,0.25,1835.9,2288.77,3.2,Completed
SUP1489,Stephen Stevens,Lake Jamesberg,Utah,West,B,Type2,2025-07-07,6,51.81,0.23,6815.7,2233.46,3.3,Pending
SUP1490,Marcus Cooper,New Pamela,New Jersey,South,C,Type2,2024-10-02,19,274.06,0.11,2767.41,,4.3,Cancelled
SUP1491,Ryan Nash,Port Matthew,Arkansas,East,B,Type2,2023-11-29,15,854.8,0.16,3639.41,400.23,4.5,Cancelled
SUP1492,Jennifer Wang,Port April,Wisconsin,East,D,Type3,2024-05-04,3,546.59,0.28,1235.29,3072.88,4.1,Pending
SUP1493,David Reynolds,South Cameronburgh,Hawaii,West,A,Type3,2025-08-06,13,954.15,0.25,8806.09,-42.57,3.0,Pending
SUP1494,Katie Vincent MD,Port Bryan,Vermont,North,A,Type1,2025-10-10,17,368.92,0.17,5487.78,417.32,3.1,Pending
SUP1495,Leah Ingram,,Michigan,South,C,Type1,2024-05-01,4,959.65,0.13,1348.71,562.12,3.1,Pending
SUP1496,Jeffery Johnson,Nathanland,Arkansas,North,A,Type1,2026-03-07,19,401.02,0.06,1915.45,4579.92,2.8,Cancelled
SUP1497,William Miller,Smithview,California,South,A,Type2,2023-11-25,8,764.28,0.16,5871.45,1521.32,4.2,Completed
SUP1498,Laura Wright,,Utah,North,D,Type1,2024-01-31,3,430.38,0.13,4220.44,2101.21,4.9,Pending
SUP1499,Sean Garcia,Kellyville,Vermont,North,A,Type1,2025-05-14,19,760.04,0.11,5295.77,3867.71,3.3,Pending
SUP1500,Roy Stewart,South Benjaminburgh,Ohio,East,D,Type2,2024-12-10,10,697.85,0.12,9626.01,452.14,4.5,Pending
SUP1501,Latoya Hamilton,Lake Ericton,Oklahoma,West,A,Type3,2025-08-06,1,610.17,0.17,7992.17,1688.33,3.4,Completed
SUP1502,Rebecca Stone,West Amyview,Texas,North,B,Type2,2026-04-07,17,493.77,0.12,2846.9,4393.3,4.9,Completed
SUP1503,William Howard,Cardenaston,Arkansas,South,C,Type3,2023-08-20,2,764.6,0.21,9429.41,3950.27,3.2,Cancelled
SUP1504,Keith Harris,Susanburgh,South Carolina,East,D,Type2,2026-01-18,1,533.71,,263.32,4185.11,1.1,Cancelled
SUP1505,Phillip Morse,Mcdowellfurt,Maryland,South,B,Type1,2023-12-20,2,912.57,0.2,3975.17,56.71,1.6,Cancelled
SUP1506,Christopher Patel,Lake Jonathan,Alaska,East,D,Type3,2024-07-04,7,416.05,0.15,8186.72,3465.98,2.7,Cancelled
SUP1507,Peter Morrison,Lake Sarah,New Hampshire,West,C,Type1,2024-10-27,8,961.12,0.29,9315.07,4017.51,2.1,Completed
SUP1508,Mr. Robert Smith,South Davidport,California,North,C,Type1,2023-07-23,9,293.74,0.16,4348.18,4026.01,4.7,Cancelled
SUP1509,Grant Reynolds,North Veronica,Washington,West,B,Type2,2025-06-10,13,252.83,0.07,2692.84,42.04,1.5,Completed
SUP1510,Janice Tanner,Carolynfort,Wyoming,East,C,Type3,2025-02-28,8,694.86,0.17,4065.05,792.68,4.5,Completed
SUP1511,Angela Johnson,Katelynside,Arizona,East,B,Type2,2024-10-30,19,871.84,0.11,7320.28,4835.24,4.6,Completed
SUP1512,Daniel Vaughn,Gibsonmouth,Washington,East,A,Type1,2025-03-26,11,420.55,0.27,9808.73,431.09,4.5,Completed
SUP1513,Emily Valdez,Ryanville,Indiana,East,D,Type1,2025-04-01,17,528.19,0.1,8114.13,4851.51,4.5,Cancelled
SUP1514,Krista Jackson,Solomonmouth,Texas,North,B,Type3,2024-10-25,4,777.36,0.25,3421.67,2143.77,4.0,Completed
SUP1515,James Greene,Port Sandrastad,Vermont,South,B,Type2,2024-12-18,11,515.94,0.24,2958.21,2703.98,2.6,Cancelled
SUP1516,Matthew Lynn,Hillmouth,Missouri,East,C,Type2,2026-03-11,9,617.66,0.25,1708.99,4214.56,4.5,Pending
SUP1517,Alex Cruz,Robertland,Arkansas,North,C,Type1,2024-09-13,12,620.4,0.29,8649.36,3684.59,3.5,Pending
SUP1518,Christopher Garner,Brittanybury,Montana,East,A,Type3,2024-03-30,9,630.79,0.3,8667.58,4659.91,1.7,Cancelled
SUP1519,Sarah Horton,North Christineberg,North Dakota,North,C,Type2,2025-12-28,2,816.61,0.14,2408.28,2925.75,3.8,Pending
SUP1520,Bryan Davis,North Maria,Vermont,West,B,Type3,2024-11-21,3,392.32,0.09,3410.58,974.15,4.4,Cancelled
SUP1521,Rebecca Johnson,Melissamouth,Washington,North,D,Type1,2026-04-11,1,649.97,0.07,8781.46,,2.1,Pending
SUP1522,April Fuentes,Robertofurt,Idaho,North,C,Type2,2025-07-01,10,483.82,0.04,9891.38,-330.32,1.8,Cancelled
SUP1523,Angela Gomez,Brendaland,Wyoming,East,A,Type3,2023-09-14,8,978.17,0.01,2268.54,,2.1,Pending
SUP1524,Michelle Carter,Port Alexandraberg,New Mexico,West,A,Type1,2024-06-19,9,789.83,0.29,9860.16,544.76,1.0,Completed
SUP1525,Gabriel Jackson,South Johnville,Nebraska,North,B,Type1,2023-06-27,13,601.55,0.29,927.98,2750.38,4.7,Completed
SUP1526,Adam Allen,,Tennessee,West,B,Type2,2024-11-11,8,713.63,0.05,527.19,2812.49,2.9,Cancelled
SUP1527,Casey Foster,Gutierrezfort,Kansas,West,D,Type1,2025-04-16,1,892.23,0.24,1906.9,1702.53,4.3,Cancelled
SUP1528,Alexandra Sawyer,Lake Ashleyhaven,North Dakota,North,A,Type3,2024-04-18,17,743.34,0.26,4257.08,2460.44,2.6,Completed
SUP1529,Elijah Soto,Robertsland,Kentucky,East,A,Type2,2023-09-14,10,348.06,0.07,4419.09,304.41,4.3,Cancelled
SUP1530,Heather Thompson,Estesland,Wyoming,West,C,Type2,2024-03-26,17,638.43,0.08,8420.07,3547.52,3.1,Pending
SUP1531,Rebecca Howard,Valerietown,Wisconsin,South,A,Type1,2023-07-06,3,339.88,0.04,3178.51,192.93,4.7,Pending
SUP1532,Jose Wells,Markville,Wisconsin,East,B,Type3,2026-02-03,9,295.29,0.06,2492.72,229.42,3.2,Cancelled
SUP1533,Luis Stark,Harrismouth,Texas,East,C,Type3,2025-03-07,6,909.39,0.1,3138.01,4493.27,3.0,Cancelled
SUP1534,Jeffery Joseph,Oneillchester,Oregon,South,B,Type2,2025-10-26,17,190.95,0.09,3631.18,694.97,4.2,Cancelled
SUP1535,Kathy Walker,Hendersonside,Tennessee,East,C,Type2,2025-11-22,1,698.01,0.07,4702.47,4556.1,2.5,Pending
SUP1536,Julian Lopez,South Jasonfurt,Indiana,East,A,Type3,2024-05-28,1,445.42,0.16,5476.3,926.62,2.0,Pending
SUP1537,Charles Ferrell,Josephborough,Alaska,North,D,Type1,2025-12-15,15,63.32,0.25,8993.89,,4.3,Completed
SUP1538,Courtney Parker,North Katherineberg,Massachusetts,West,D,Type1,2025-03-19,17,69.04,0.3,4086.0,3055.46,4.4,Pending
SUP1539,Kelly Smith,South Anna,South Dakota,North,D,Type3,2023-09-14,2,606.4,0.21,7479.27,-195.44,4.8,Cancelled
SUP1540,Kristin Reyes,New Paulahaven,Mississippi,East,A,Type3,2025-08-20,16,692.0,0.1,6454.76,2064.22,4.6,Pending
SUP1541,Megan Scott,Williamsmouth,Arizona,South,C,Type3,2024-10-03,8,865.62,0.17,1548.82,4698.31,4.1,Pending
SUP1542,Thomas Bennett,East Terrifort,New Mexico,West,C,Type2,2025-11-03,10,25.22,0.08,3716.76,1070.75,4.9,Completed
SUP1543,Tristan Scott,New Rachel,New Hampshire,South,B,Type1,2024-04-14,1,259.91,0.0,1911.27,3609.74,3.0,Completed
SUP1544,Angela Young MD,Lake Jonathan,Oregon,South,A,Type2,2025-06-09,19,684.52,0.14,9266.5,363.3,2.8,Pending
SUP1545,Gabriella Hart,Ryanmouth,Louisiana,North,A,Type1,2025-10-14,2,495.12,0.25,2089.46,4457.26,2.2,Cancelled
SUP1546,Blake Carter,Port Jamesborough,Illinois,West,C,Type1,2023-08-04,9,549.39,0.25,2952.66,2738.54,4.6,Pending
SUP1547,Autumn Hatfield,,Pennsylvania,North,A,Type1,2025-06-01,17,234.57,0.19,7249.44,3399.4,4.1,Pending
SUP1548,Jenna Woods,Johnsonberg,Utah,West,D,Type2,2023-08-11,6,964.87,,3759.17,3134.82,4.0,Completed
SUP1549,Meghan Lester,Jamesside,Louisiana,South,C,Type2,2023-11-06,6,38.63,0.28,2885.54,3213.68,3.7,Pending
SUP1550,Jennifer Saunders,Jesusview,West Virginia,North,B,Type1,2024-08-27,19,658.36,0.28,2927.61,4211.03,2.1,Pending
SUP1551,Matthew Hinton,Lake Raymondview,West Virginia,South,A,Type2,2024-05-16,10,666.52,0.24,8370.35,2220.15,1.8,Pending
SUP1552,Gerald Davis,Aaronfurt,Delaware,North,A,Type1,2023-10-21,3,386.01,0.16,3855.78,3845.69,3.7,Pending
SUP1553,Michael Strong,North Waynemouth,Massachusetts,East,C,Type1,2025-01-02,11,496.13,0.09,7111.41,2713.65,4.9,Pending
SUP1554,Christopher Thomas,Lake Erikside,California,North,A,Type2,2026-02-10,5,452.84,0.24,8567.68,3461.72,2.8,Cancelled
SUP1555,Richard Garza,North Anthonytown,Rhode Island,West,D,Type3,2023-06-19,17,748.48,0.16,2964.28,2934.17,2.0,Pending
SUP1556,Stephanie Montgomery,New Alan,Iowa,West,C,Type3,2025-03-24,8,894.87,0.26,4218.1,4562.72,2.2,Cancelled
SUP1557,Kelly Pierce,Stewartton,Florida,East,B,Type3,2025-11-01,9,815.55,0.06,5352.71,3337.67,2.2,Completed
SUP1558,Kerry Benson,East Robert,Wyoming,South,B,Type3,2024-12-09,6,92.79,0.07,1293.09,4582.09,1.9,Pending
SUP1559,Thomas Rose,New Sharonberg,Maryland,East,D,Type1,2023-10-17,16,189.14,0.0,9566.44,0.64,1.0,Pending
SUP1560,Autumn Ortiz,Jamesborough,California,West,D,Type1,2025-11-02,11,265.62,0.18,9736.85,2178.34,3.9,Pending
SUP1561,Albert Cooper,Port Joseville,Virginia,West,B,Type3,2024-10-25,1,975.24,0.14,7383.3,1847.22,4.5,Cancelled
SUP1562,Kendra Simpson,West Diane,South Carolina,West,A,Type2,2025-10-24,13,782.1,0.14,2892.21,4489.89,3.9,Pending
SUP1563,Rachel Miranda,Joshualand,Arkansas,South,C,Type1,2026-05-24,1,853.52,0.13,9374.97,1392.24,4.1,Completed
SUP1564,Christopher Deleon,New Bobby,Kansas,East,D,Type3,2024-03-27,8,751.32,0.11,4831.25,1021.07,2.7,Cancelled
SUP1565,Tara Smith,Gonzalesstad,New Jersey,North,D,Type2,2023-10-22,18,852.68,0.28,1474.2,4077.68,3.6,Cancelled
SUP1566,Jennifer Smith,Jackside,Massachusetts,North,B,Type3,2024-08-27,12,679.97,0.14,4562.28,2035.87,3.0,Completed
SUP1567,Christine Fernandez,West Christina,New Jersey,North,B,Type3,2025-04-16,12,979.2,0.17,2755.98,,2.8,Completed
SUP1568,Mr. Kenneth Murphy,Carterborough,Kansas,East,C,Type1,2025-10-27,17,134.0,0.22,3421.96,312.31,4.7,Cancelled
SUP1569,James Juarez,New Darrell,Florida,West,B,Type1,2024-12-27,8,197.1,0.02,4344.23,40.31,3.0,Cancelled
SUP1570,Glenn Sanford,Joshuaberg,Missouri,West,C,Type2,2024-08-26,6,714.96,0.21,3222.26,805.62,3.2,Cancelled
SUP1571,William Martinez,Kimberlyview,Oklahoma,East,A,Type3,2023-09-20,5,215.87,0.07,6297.01,3041.18,1.6,Cancelled
SUP1572,Omar Huynh,Tiffanyburgh,Idaho,North,D,Type1,2024-09-29,8,14.58,0.15,9956.67,2058.49,2.4,Pending
SUP1573,Debra Leonard,Salaston,Massachusetts,West,C,Type1,2025-06-24,19,469.98,0.26,3284.82,893.97,4.2,Pending
SUP1574,Taylor Knight,South John,Kentucky,West,D,Type2,2025-04-01,19,531.16,0.1,2512.89,2221.37,2.9,Completed
SUP1575,Kylie Bell,Willisshire,Montana,West,D,Type2,2023-07-26,15,155.22,0.27,6413.12,-480.09,1.9,Cancelled
SUP1576,Yvonne Watson,Thomasview,Hawaii,West,A,Type2,2024-03-21,2,297.24,0.01,3034.61,3923.97,3.0,Completed
SUP1577,Corey Arellano,Port Steven,Missouri,West,B,Type2,2024-05-12,15,441.6,0.07,9392.12,2853.33,2.9,Completed
SUP1578,Zachary Gonzalez,East Dianatown,Pennsylvania,North,A,Type3,2024-01-16,9,42.1,0.06,6731.75,3182.94,3.8,Pending
SUP1579,Patrick Davis,,Rhode Island,West,B,Type1,2026-03-03,2,661.18,0.27,3173.27,800.87,4.0,Completed
SUP1580,Cameron Richardson,East Randyhaven,Mississippi,West,D,Type1,2024-08-08,15,294.05,0.27,2289.82,-173.17,3.4,Completed
SUP1581,Samantha Figueroa,Burtonfort,Arizona,West,C,Type1,2025-01-28,2,716.52,0.09,1510.16,-340.66,3.7,Cancelled
SUP1582,Nancy Mcfarland,West Brittany,California,East,B,Type3,2026-01-17,9,81.53,0.01,457.09,2047.11,2.6,Pending
SUP1583,Michael Lynch,Riceborough,Hawaii,West,B,Type2,2024-12-09,19,890.6,0.12,4191.87,1052.37,4.6,Cancelled
SUP1584,Emily Torres,East Patrick,Nevada,West,D,Type3,2025-12-30,19,298.02,0.28,523.43,3576.49,1.9,Pending
SUP1585,Teresa Carter,Laceybury,Wyoming,West,A,Type1,2025-05-26,3,713.2,0.14,2844.5,553.25,3.7,Cancelled
SUP1586,Jonathan Carrillo,Lake Carl,Florida,West,A,Type2,2023-11-16,4,633.38,0.02,7040.28,2547.33,4.1,Completed
SUP1587,Sabrina Murray,North Donna,Louisiana,West,B,Type3,2025-02-06,9,306.41,0.2,4485.65,1552.99,2.5,Pending
SUP1588,William Page,Johnmouth,Kentucky,North,C,Type1,2023-10-04,11,253.62,0.15,8540.98,3496.32,4.6,Completed
SUP1589,John Stevenson,Stevensonfurt,Ohio,East,B,Type3,2024-07-07,11,146.12,0.05,2491.07,4919.68,3.9,Pending
SUP1590,Justin Bowen,Lake Ebony,Georgia,South,B,Type2,2024-07-14,19,981.96,0.24,260.79,1837.02,3.0,Completed
SUP1591,Jaime Reyes,Lake Danielfurt,Wisconsin,West,D,Type1,2024-01-26,18,129.75,0.05,7336.82,3376.5,4.9,Pending
SUP1592,Marc Anderson,Danielton,New York,West,A,Type2,2024-06-09,19,390.05,0.06,1553.78,2481.27,2.2,Cancelled
SUP1593,Molly Garcia,Arroyomouth,Georgia,South,C,Type1,2025-07-08,19,21.55,0.0,3670.89,942.58,3.1,Completed
SUP1594,Michael King,Matthewville,New Jersey,West,B,Type3,2026-05-03,15,129.41,0.26,5940.77,2885.07,1.8,Completed
SUP1595,Brandon Simmons,East Brandonshire,Tennessee,South,A,Type3,2023-11-24,4,644.05,0.14,8288.73,1492.28,3.1,Pending
